id|year|math_avg_score|math_grade|math_basic_pct|math_proficient_pct|math_advanced_pct|math_not_tested_pct|concat_join_id
340100002|2011-2012|84.90|06|0.45|0.55|-1.00|0|3401000022011-2012
340100002|2012-2013|120.09|06|0.27|0.32|0.41|0|3401000022012-2013
340100002|2013-2014|113.78|06|0.28|0.39|0.33|0|3401000022013-2014
340100002|2014-2015|125.23|06|-1.00|0.54|0.38|0|3401000022014-2015
350001001|2014-2015|109.95|07|-1.00|0.55|0.27|0|3500010012014-2015
350001001|2014-2015|110.78|08|-1.00|0.78|-1.00|0|3500010012014-2015
350001001|2011-2012|88.81|11|0.52|0.38|-1.00|0|3500010012011-2012
350001001|2012-2013|120.86|11|0.24|0.29|0.48|0|3500010012012-2013
350001001|2013-2014|92.08|11|0.42|0.50|-1.00|0|3500010012013-2014
350001001|2014-2015|121.89|11|0.26|0.37|0.37|0|3500010012014-2015
350001002|2011-2012|106.46|03|-1.00|0.54|-1.00|0|3500010022011-2012
350001002|2012-2013|113.44|03|-1.00|0.75|-1.00|0|3500010022012-2013
350001002|2013-2014|106.54|03|0.21|0.67|-1.00|0|3500010022013-2014
350001002|2014-2015|120.76|03|-1.00|0.65|0.29|0|3500010022014-2015
350001002|2011-2012|116.15|04|-1.00|0.65|0.25|0|3500010022011-2012
350001002|2012-2013|149.80|04|-1.00|0.50|0.50|0|3500010022012-2013
350001002|2013-2014|100.78|04|0.39|0.50|-1.00|1|3500010022013-2014
350001002|2014-2015|118.43|04|-1.00|0.93|-1.00|0|3500010022014-2015
350001002|2011-2012|115.16|05|-1.00|0.53|0.26|0|3500010022011-2012
350001002|2012-2013|126.67|05|-1.00|0.61|0.39|0|3500010022012-2013
350001002|2013-2014|130.77|05|-1.00|0.38|0.54|0|3500010022013-2014
350001002|2014-2015|106.31|05|-1.00|0.63|-1.00|0|3500010022014-2015
350001002|2014-2015|124.00|06|-1.00|-1.00|0.55|0|3500010022014-2015
350001003|2011-2012|121.88|06|-1.00|0.53|0.29|0|3500010032011-2012
350001003|2012-2013|114.56|06|-1.00|0.75|-1.00|0|3500010032012-2013
350001003|2013-2014|119.76|06|-1.00|0.62|0.29|0|3500010032013-2014
350001003|2011-2012|110.79|07|-1.00|0.63|-1.00|0|3500010032011-2012
350001003|2012-2013|126.44|07|-1.00|0.56|0.38|0|3500010032012-2013
350001003|2013-2014|126.95|07|-1.00|0.53|0.42|0|3500010032013-2014
350001003|2011-2012|124.75|08|-1.00|0.45|0.45|0|3500010032011-2012
350001003|2012-2013|121.57|08|-1.00|0.64|-1.00|0|3500010032012-2013
350001003|2013-2014|129.88|08|-1.00|0.56|0.38|0|3500010032013-2014
360100001|2011-2012|125.44|07|-1.00|0.68|0.28|0|3601000012011-2012
360100001|2012-2013|125.79|07|-1.00|0.50|0.42|0|3601000012012-2013
360100001|2013-2014|135.13|07|-1.00|0.48|0.52|0|3601000012013-2014
360100001|2014-2015|114.67|07|-1.00|0.67|0.24|0|3601000012014-2015
360100001|2011-2012|128.29|08|0.18|0.32|0.50|0|3601000012011-2012
360100001|2012-2013|126.19|08|-1.00|0.70|0.26|0|3601000012012-2013
360100001|2013-2014|126.82|08|-1.00|0.55|0.41|0|3601000012013-2014
360100001|2014-2015|124.71|08|-1.00|0.61|0.32|0|3601000012014-2015
360100001|2011-2012|99.27|11|0.19|0.65|-1.00|0|3601000012011-2012
360100001|2012-2013|108.95|11|-1.00|0.67|-1.00|0|3601000012012-2013
360100001|2013-2014|127.07|11|-1.00|0.54|0.39|0|3601000012013-2014
360100001|2014-2015|117.43|11|0.29|0.25|0.46|0|3601000012014-2015
360100003|2011-2012|119.96|03|0.19|0.48|0.33|0|3601000032011-2012
360100003|2012-2013|120.26|03|-1.00|0.63|0.26|0|3601000032012-2013
360100003|2013-2014|112.27|03|0.19|0.58|0.23|0|3601000032013-2014
360100003|2014-2015|112.79|03|-1.00|0.75|-1.00|0|3601000032014-2015
360100003|2011-2012|127.00|04|-1.00|0.63|0.38|0|3601000032011-2012
360100003|2012-2013|112.07|04|0.21|0.50|0.29|0|3601000032012-2013
360100003|2013-2014|128.94|04|-1.00|0.65|0.29|0|3601000032013-2014
360100003|2014-2015|112.79|04|0.29|0.50|0.21|0|3601000032014-2015
360100003|2011-2012|128.43|05|-1.00|0.52|0.43|0|3601000032011-2012
360100003|2012-2013|133.73|05|-1.00|0.45|0.55|0|3601000032012-2013
360100003|2013-2014|121.64|05|-1.00|0.64|0.24|0|3601000032013-2014
360100003|2014-2015|115.18|05|-1.00|0.65|-1.00|0|3601000032014-2015
360100003|2011-2012|121.57|06|-1.00|0.38|0.43|0|3601000032011-2012
360100003|2012-2013|127.65|06|-1.00|0.48|0.39|0|3601000032012-2013
360100003|2013-2014|131.55|06|-1.00|0.68|0.32|0|3601000032013-2014
360100003|2014-2015|118.21|06|-1.00|0.64|0.25|0|3601000032014-2015
360100004|2011-2012|-1.00|03|-1.00|-1.00|-1.00|0|3601000042011-2012
360100004|2012-2013|-1.00|03|-1.00|-1.00|-1.00|0|3601000042012-2013
360100004|2013-2014|-1.00|03|-1.00|-1.00|-1.00|0|3601000042013-2014
360100004|2012-2013|-1.00|04|-1.00|-1.00|-1.00|0|3601000042012-2013
360100004|2013-2014|-1.00|04|-1.00|-1.00|-1.00|0|3601000042013-2014
360100004|2014-2015|-1.00|04|-1.00|-1.00|-1.00|0|3601000042014-2015
360100004|2011-2012|-1.00|05|-1.00|-1.00|-1.00|0|3601000042011-2012
360100004|2013-2014|-1.00|05|-1.00|-1.00|-1.00|0|3601000042013-2014
360100004|2014-2015|-1.00|05|-1.00|-1.00|-1.00|0|3601000042014-2015
360100004|2011-2012|-1.00|06|-1.00|-1.00|-1.00|0|3601000042011-2012
360100004|2012-2013|-1.00|06|-1.00|-1.00|-1.00|0|3601000042012-2013
360100004|2014-2015|-1.00|06|-1.00|-1.00|-1.00|0|3601000042014-2015
370030001|2011-2012|106.42|07|-1.00|0.75|-1.00|0|3700300012011-2012
370030001|2012-2013|127.40|07|-1.00|0.53|0.47|0|3700300012012-2013
370030001|2013-2014|109.38|07|0.29|0.48|0.24|0|3700300012013-2014
370030001|2014-2015|115.94|07|0.33|-1.00|0.50|0|3700300012014-2015
370030001|2011-2012|101.75|08|0.35|0.50|-1.00|0|3700300012011-2012
370030001|2012-2013|103.29|08|-1.00|0.64|-1.00|0|3700300012012-2013
370030001|2013-2014|116.40|08|-1.00|0.80|-1.00|0|3700300012013-2014
370030001|2014-2015|111.85|08|-1.00|0.50|0.30|0|3700300012014-2015
370030001|2011-2012|100.30|11|0.39|0.30|0.30|0|3700300012011-2012
370030001|2012-2013|103.13|11|0.38|0.44|-1.00|0|3700300012012-2013
370030001|2013-2014|87.82|11|0.53|0.29|-1.00|0|3700300012013-2014
370030001|2014-2015|105.24|11|0.41|0.41|-1.00|0|3700300012014-2015
370030002|2011-2012|88.00|03|0.46|0.50|-1.00|0|3700300022011-2012
370030002|2012-2013|95.47|03|0.42|0.47|-1.00|0|3700300022012-2013
370030002|2013-2014|92.75|03|0.31|0.63|-1.00|0|3700300022013-2014
370030002|2014-2015|96.20|03|0.47|0.33|-1.00|0|3700300022014-2015
370030002|2011-2012|83.00|04|0.50|0.50|-1.00|0|3700300022011-2012
370030002|2012-2013|91.88|04|0.32|0.64|-1.00|0|3700300022012-2013
370030002|2013-2014|121.31|04|0.38|0.31|0.31|0|3700300022013-2014
370030002|2014-2015|95.73|04|-1.00|0.80|-1.00|0|3700300022014-2015
370030002|2011-2012|82.63|05|0.58|0.42|-1.00|0|3700300022011-2012
370030002|2012-2013|111.24|05|0.35|0.35|0.29|0|3700300022012-2013
370030002|2013-2014|116.04|05|-1.00|0.52|0.32|0|3700300022013-2014
370030002|2014-2015|134.53|05|-1.00|0.40|0.53|0|3700300022014-2015
370030002|2011-2012|116.69|06|-1.00|0.56|-1.00|0|3700300022011-2012
370030002|2012-2013|92.38|06|0.42|0.50|-1.00|0|3700300022012-2013
370030002|2013-2014|116.17|06|0.28|0.39|0.33|0|3700300022013-2014
370030002|2014-2015|122.19|06|-1.00|0.42|0.42|0|3700300022014-2015
380011001|2011-2012|139.18|07|-1.00|0.64|-1.00|0|3800110012011-2012
380011001|2012-2013|124.36|07|-1.00|0.45|0.45|0|3800110012012-2013
380011001|2013-2014|134.67|07|-1.00|0.50|0.42|0|3800110012013-2014
380011001|2014-2015|-1.00|07|-1.00|-1.00|-1.00|0|3800110012014-2015
380011001|2011-2012|148.82|08|-1.00|-1.00|0.73|0|3800110012011-2012
380011001|2012-2013|142.90|08|-1.00|-1.00|0.70|0|3800110012012-2013
380011001|2013-2014|137.46|08|-1.00|-1.00|0.62|0|3800110012013-2014
380011001|2014-2015|124.08|08|-1.00|0.58|-1.00|0|3800110012014-2015
380011001|2011-2012|-1.00|11|-1.00|-1.00|-1.00|0|3800110012011-2012
380011001|2012-2013|122.07|11|-1.00|0.50|0.36|0|3800110012012-2013
380011001|2013-2014|116.13|11|-1.00|0.53|-1.00|0|3800110012013-2014
380011001|2014-2015|-1.00|11|-1.00|-1.00|-1.00|0|3800110012014-2015
380011003|2011-2012|103.20|03|-1.00|0.60|-1.00|0|3800110032011-2012
380011003|2012-2013|98.69|03|-1.00|0.75|-1.00|0|3800110032012-2013
380011003|2013-2014|108.18|03|-1.00|-1.00|-1.00|0|3800110032013-2014
380011003|2014-2015|71.91|03|0.73|-1.00|-1.00|0|3800110032014-2015
380011003|2011-2012|-1.00|04|-1.00|-1.00|-1.00|0|3800110032011-2012
380011003|2012-2013|98.42|04|0.42|0.42|-1.00|0|3800110032012-2013
380011003|2013-2014|98.22|04|-1.00|0.67|-1.00|0|3800110032013-2014
380011003|2014-2015|102.92|04|-1.00|0.58|-1.00|0|3800110032014-2015
380011003|2011-2012|103.08|05|-1.00|0.75|-1.00|0|3800110032011-2012
380011003|2012-2013|-1.00|05|-1.00|-1.00|-1.00|0|3800110032012-2013
380011003|2013-2014|107.21|05|-1.00|0.57|-1.00|0|3800110032013-2014
380011003|2014-2015|102.86|05|0.24|0.67|-1.00|0|3800110032014-2015
380011003|2011-2012|-1.00|06|-1.00|-1.00|-1.00|0|3800110032011-2012
380011003|2012-2013|108.83|06|-1.00|0.58|-1.00|0|3800110032012-2013
380011003|2013-2014|-1.00|06|-1.00|-1.00|-1.00|0|3800110032013-2014
380011003|2014-2015|100.80|06|0.33|0.60|-1.00|0|3800110032014-2015
390010001|2011-2012|103.45|07|-1.00|0.55|-1.00|0|3900100012011-2012
390010001|2012-2013|102.36|07|-1.00|0.55|-1.00|0|3900100012012-2013
390010001|2011-2012|122.58|08|-1.00|0.42|0.42|0|3900100012011-2012
390010001|2012-2013|123.10|08|-1.00|0.50|-1.00|0|3900100012012-2013
390010001|2011-2012|-1.00|11|-1.00|-1.00|-1.00|0|3900100012011-2012
390010001|2012-2013|-1.00|11|-1.00|-1.00|-1.00|0|3900100012012-2013
390010001|2013-2014|130.25|11|-1.00|0.56|0.38|0|3900100012013-2014
390010004|2011-2012|124.92|03|-1.00|0.62|-1.00|0|3900100042011-2012
390010004|2012-2013|-1.00|03|-1.00|-1.00|-1.00|0|3900100042012-2013
390010004|2013-2014|95.38|03|0.46|0.38|-1.00|0|3900100042013-2014
390010004|2011-2012|79.20|04|0.60|0.40|-1.00|0|3900100042011-2012
390010004|2012-2013|126.79|04|-1.00|0.57|0.43|0|3900100042012-2013
390010004|2013-2014|100.73|04|-1.00|0.64|-1.00|0|3900100042013-2014
390010004|2011-2012|103.61|05|0.33|0.56|-1.00|0|3900100042011-2012
390010004|2012-2013|121.33|05|-1.00|-1.00|0.42|0|3900100042012-2013
390010004|2011-2012|121.33|06|-1.00|0.42|0.42|0|3900100042011-2012
390010004|2012-2013|129.06|06|0.29|-1.00|0.47|0|3900100042012-2013
390010005|2013-2014|107.36|05|0.36|0.43|-1.00|0|3900100052013-2014
390010005|2013-2014|74.42|06|0.67|-1.00|-1.00|0|3900100052013-2014
390010005|2013-2014|111.00|07|-1.00|0.57|-1.00|0|3900100052013-2014
390010005|2013-2014|84.75|08|-1.00|0.58|-1.00|0|3900100052013-2014
390055001|2011-2012|-1.00|07|-1.00|-1.00|-1.00|0|3900550012011-2012
390055001|2012-2013|117.60|07|-1.00|0.60|-1.00|0|3900550012012-2013
390055001|2013-2014|-1.00|07|-1.00|-1.00|-1.00|0|3900550012013-2014
390055001|2011-2012|100.09|08|0.45|0.45|-1.00|0|3900550012011-2012
390055001|2012-2013|-1.00|08|-1.00|-1.00|-1.00|0|3900550012012-2013
390055001|2013-2014|-1.00|08|-1.00|-1.00|-1.00|0|3900550012013-2014
390055001|2011-2012|117.92|11|-1.00|-1.00|0.42|0|3900550012011-2012
390055001|2012-2013|-1.00|11|-1.00|-1.00|-1.00|0|3900550012012-2013
390055001|2013-2014|-1.00|11|-1.00|-1.00|-1.00|0|3900550012013-2014
390055002|2011-2012|-1.00|03|-1.00|-1.00|-1.00|0|3900550022011-2012
390055002|2012-2013|121.20|03|-1.00|0.80|-1.00|0|3900550022012-2013
390055002|2013-2014|-1.00|03|-1.00|-1.00|-1.00|0|3900550022013-2014
390055002|2011-2012|-1.00|04|-1.00|-1.00|-1.00|0|3900550022011-2012
390055002|2012-2013|-1.00|04|-1.00|-1.00|-1.00|0|3900550022012-2013
390055002|2013-2014|87.00|04|-1.00|0.60|-1.00|0|3900550022013-2014
390055002|2011-2012|-1.00|05|-1.00|-1.00|-1.00|0|3900550022011-2012
390055002|2012-2013|-1.00|05|-1.00|-1.00|-1.00|0|3900550022012-2013
390055002|2013-2014|-1.00|05|-1.00|-1.00|-1.00|0|3900550022013-2014
390055002|2011-2012|129.36|06|-1.00|0.64|-1.00|0|3900550022011-2012
390055002|2012-2013|-1.00|06|-1.00|-1.00|-1.00|0|3900550022012-2013
390055002|2013-2014|-1.00|06|-1.00|-1.00|-1.00|0|3900550022013-2014
390060001|2014-2015|98.70|07|0.35|0.43|0.22|0|3900600012014-2015
390060001|2014-2015|102.43|08|0.29|0.62|-1.00|0|3900600012014-2015
390060001|2014-2015|119.36|11|0.18|0.50|0.32|0|3900600012014-2015
390060002|2014-2015|106.81|03|0.38|0.44|-1.00|0|3900600022014-2015
390060002|2014-2015|105.72|04|-1.00|0.80|-1.00|0|3900600022014-2015
390060002|2014-2015|95.05|05|0.37|0.63|-1.00|0|3900600022014-2015
390060002|2014-2015|105.35|06|-1.00|0.69|-1.00|0|3900600022014-2015
390501001|2011-2012|91.19|07|0.44|0.50|-1.00|0|3905010012011-2012
390501001|2012-2013|-1.00|07|-1.00|-1.00|-1.00|0|3905010012012-2013
390501001|2011-2012|88.08|08|0.42|0.58|-1.00|0|3905010012011-2012
390501001|2012-2013|89.73|08|0.47|0.53|-1.00|0|3905010012012-2013
390501001|2011-2012|92.71|11|0.41|0.47|-1.00|0|3905010012011-2012
390501001|2012-2013|-1.00|11|-1.00|-1.00|-1.00|0|3905010012012-2013
390501001|2013-2014|-1.00|11|-1.00|-1.00|-1.00|0|3905010012013-2014
390501002|2011-2012|96.70|03|-1.00|0.70|-1.00|0|3905010022011-2012
390501002|2012-2013|97.17|03|-1.00|0.58|-1.00|0|3905010022012-2013
390501002|2013-2014|100.10|03|-1.00|0.90|-1.00|0|3905010022013-2014
390501002|2011-2012|102.64|04|-1.00|0.73|-1.00|0|3905010022011-2012
390501002|2012-2013|91.00|04|0.45|0.55|-1.00|0|3905010022012-2013
390501002|2013-2014|102.30|04|-1.00|0.60|-1.00|0|3905010022013-2014
390501002|2011-2012|114.60|05|-1.00|0.70|-1.00|0|3905010022011-2012
390501002|2012-2013|109.00|05|-1.00|0.83|-1.00|0|3905010022012-2013
390501002|2011-2012|-1.00|06|-1.00|-1.00|-1.00|0|3905010022011-2012
390501002|2012-2013|-1.00|06|-1.00|-1.00|-1.00|0|3905010022012-2013
390501003|2013-2014|77.50|05|0.60|-1.00|-1.00|0|3905010032013-2014
390501003|2013-2014|-1.00|06|-1.00|-1.00|-1.00|0|3905010032013-2014
390501003|2013-2014|-1.00|07|-1.00|-1.00|-1.00|0|3905010032013-2014
390501003|2013-2014|-1.00|08|-1.00|-1.00|-1.00|0|3905010032013-2014
400002001|2011-2012|88.56|11|0.50|0.34|0.16|1|4000020012011-2012
400002001|2012-2013|94.74|11|0.46|0.32|0.21|0|4000020012012-2013
400002001|2013-2014|90.62|11|0.48|0.35|0.17|0|4000020012013-2014
400002001|2014-2015|94.18|11|0.45|0.35|0.20|0|4000020012014-2015
400002002|2011-2012|103.78|06|0.36|0.41|0.23|0|4000020022011-2012
400002002|2012-2013|108.04|06|0.32|0.43|0.24|0|4000020022012-2013
400002002|2013-2014|106.35|06|0.30|0.47|0.23|0|4000020022013-2014
400002002|2014-2015|105.75|06|0.35|0.39|0.26|0|4000020022014-2015
400002002|2011-2012|107.55|07|0.33|0.42|0.25|0|4000020022011-2012
400002002|2012-2013|104.92|07|0.29|0.49|0.22|0|4000020022012-2013
400002002|2013-2014|110.54|07|0.25|0.50|0.25|0|4000020022013-2014
400002002|2014-2015|105.51|07|0.25|0.56|0.19|0|4000020022014-2015
400002002|2011-2012|99.16|08|0.36|0.49|0.15|0|4000020022011-2012
400002002|2012-2013|98.33|08|0.35|0.51|0.15|0|4000020022012-2013
400002002|2013-2014|98.89|08|0.36|0.49|0.15|0|4000020022013-2014
400002002|2014-2015|99.47|08|0.33|0.53|0.14|0|4000020022014-2015
400002003|2011-2012|107.96|03|0.23|0.61|0.16|0|4000020032011-2012
400002003|2012-2013|102.33|03|0.35|0.46|0.20|0|4000020032012-2013
400002003|2013-2014|106.71|03|0.24|0.55|0.21|0|4000020032013-2014
400002003|2014-2015|103.34|03|0.37|0.45|0.18|0|4000020032014-2015
400002003|2011-2012|113.84|04|0.21|0.50|0.29|0|4000020032011-2012
400002003|2012-2013|118.21|04|0.14|0.57|0.29|0|4000020032012-2013
400002003|2013-2014|116.95|04|0.20|0.51|0.29|0|4000020032013-2014
400002003|2014-2015|104.71|04|0.29|0.51|0.20|0|4000020032014-2015
400002003|2011-2012|121.01|05|0.16|0.48|0.36|0|4000020032011-2012
400002003|2012-2013|108.75|05|0.21|0.57|0.22|0|4000020032012-2013
400002003|2013-2014|122.48|05|0.16|0.45|0.38|0|4000020032013-2014
400002003|2014-2015|113.60|05|0.26|0.42|0.32|0|4000020032014-2015
400002004|2011-2012|98.04|06|0.44|0.38|0.18|0|4000020042011-2012
400002004|2012-2013|99.21|06|0.37|0.48|0.16|0|4000020042012-2013
400002004|2013-2014|93.30|06|0.42|0.47|0.10|0|4000020042013-2014
400002004|2014-2015|98.57|06|0.39|0.46|0.15|0|4000020042014-2015
400002004|2011-2012|96.45|07|0.42|0.43|0.15|0|4000020042011-2012
400002004|2012-2013|93.23|07|0.43|0.41|0.16|2|4000020042012-2013
400002004|2013-2014|102.36|07|0.29|0.56|0.15|0|4000020042013-2014
400002004|2014-2015|91.11|07|0.46|0.45|0.10|1|4000020042014-2015
400002004|2011-2012|91.23|08|0.46|0.43|0.11|0|4000020042011-2012
400002004|2012-2013|87.37|08|0.49|0.41|0.10|0|4000020042012-2013
400002004|2013-2014|92.63|08|0.45|0.42|0.14|1|4000020042013-2014
400002004|2014-2015|89.96|08|0.47|0.41|0.12|1|4000020042014-2015
400002005|2011-2012|102.91|03|0.32|0.49|0.18|0|4000020052011-2012
400002005|2012-2013|106.09|03|0.18|0.67|0.16|0|4000020052012-2013
400002005|2013-2014|117.33|03|0.24|0.52|0.24|0|4000020052013-2014
400002005|2014-2015|117.51|03|0.19|0.49|0.32|0|4000020052014-2015
400002005|2011-2012|116.65|04|0.15|0.58|0.27|0|4000020052011-2012
400002005|2012-2013|120.42|04|0.20|0.42|0.38|0|4000020052012-2013
400002005|2013-2014|115.38|04|-1.00|0.69|0.22|0|4000020052013-2014
400002005|2014-2015|122.48|04|0.09|0.57|0.34|0|4000020052014-2015
400002005|2011-2012|125.27|05|0.17|0.45|0.38|0|4000020052011-2012
400002005|2012-2013|120.25|05|0.20|0.43|0.38|0|4000020052012-2013
400002005|2013-2014|114.97|05|0.23|0.46|0.31|0|4000020052013-2014
400002005|2014-2015|92.02|05|0.45|0.49|-1.00|0|4000020052014-2015
400002006|2011-2012|106.26|03|0.33|0.45|0.22|0|4000020062011-2012
400002006|2012-2013|108.55|03|0.32|0.48|0.21|0|4000020062012-2013
400002006|2013-2014|104.78|03|0.33|0.47|0.20|0|4000020062013-2014
400002006|2014-2015|107.72|03|0.25|0.49|0.26|0|4000020062014-2015
400002006|2011-2012|94.01|04|0.43|0.48|0.09|0|4000020062011-2012
400002006|2012-2013|94.05|04|0.45|0.41|0.15|0|4000020062012-2013
400002006|2013-2014|98.53|04|0.30|0.62|0.08|0|4000020062013-2014
400002006|2014-2015|94.39|04|0.45|0.47|0.08|0|4000020062014-2015
400002006|2011-2012|97.28|05|0.37|0.48|0.15|0|4000020062011-2012
400002006|2012-2013|100.03|05|0.36|0.43|0.20|0|4000020062012-2013
400002006|2013-2014|97.76|05|0.44|0.41|0.14|0|4000020062013-2014
400002006|2014-2015|93.67|05|0.43|0.48|0.10|0|4000020062014-2015
400002007|2011-2012|87.17|03|0.48|0.44|0.08|0|4000020072011-2012
400002007|2012-2013|95.81|03|0.39|0.48|0.13|0|4000020072012-2013
400002007|2013-2014|97.70|03|0.34|0.49|0.16|0|4000020072013-2014
400002007|2014-2015|107.34|03|0.21|0.57|0.21|0|4000020072014-2015
400002007|2011-2012|88.07|04|0.45|0.54|-1.00|0|4000020072011-2012
400002007|2012-2013|86.66|04|0.58|0.35|-1.00|0|4000020072012-2013
400002007|2013-2014|106.39|04|0.27|0.53|0.20|0|4000020072013-2014
400002007|2014-2015|94.51|04|0.35|0.63|-1.00|0|4000020072014-2015
400002007|2011-2012|94.04|05|0.40|0.50|0.10|0|4000020072011-2012
400002007|2012-2013|93.07|05|0.39|0.53|0.08|0|4000020072012-2013
400002007|2013-2014|108.26|05|0.21|0.58|0.21|0|4000020072013-2014
400002007|2014-2015|106.14|05|0.31|0.50|0.19|0|4000020072014-2015
400002008|2011-2012|76.14|03|0.69|0.31|-1.00|0|4000020082011-2012
400002008|2012-2013|101.80|03|0.35|0.52|0.13|0|4000020082012-2013
400002008|2013-2014|107.33|03|0.28|0.49|0.23|0|4000020082013-2014
400002008|2014-2015|106.05|03|0.17|0.66|0.17|0|4000020082014-2015
400002008|2011-2012|81.11|04|0.55|0.38|-1.00|0|4000020082011-2012
400002008|2012-2013|82.56|04|0.50|0.46|-1.00|0|4000020082012-2013
400002008|2013-2014|94.28|04|0.40|0.47|0.13|0|4000020082013-2014
400002008|2014-2015|98.11|04|0.29|0.63|-1.00|0|4000020082014-2015
400002008|2011-2012|90.28|05|0.49|0.38|0.13|0|4000020082011-2012
400002008|2012-2013|92.33|05|0.42|0.46|0.12|0|4000020082012-2013
400002008|2013-2014|90.18|05|0.47|0.47|-1.00|0|4000020082013-2014
400002008|2014-2015|105.12|05|0.31|0.48|0.21|0|4000020082014-2015
400002009|2011-2012|80.25|03|0.66|0.25|0.09|0|4000020092011-2012
400002009|2012-2013|86.71|03|0.54|0.40|-1.00|0|4000020092012-2013
400002009|2013-2014|97.60|03|0.36|0.55|0.09|0|4000020092013-2014
400002009|2014-2015|87.00|03|0.60|0.35|-1.00|0|4000020092014-2015
400002009|2011-2012|90.92|04|0.50|0.46|-1.00|0|4000020092011-2012
400002009|2012-2013|92.18|04|0.51|0.37|0.12|0|4000020092012-2013
400002009|2013-2014|103.66|04|0.23|0.64|0.13|0|4000020092013-2014
400002009|2014-2015|94.32|04|0.51|0.40|0.09|0|4000020092014-2015
400002009|2011-2012|103.78|05|0.30|0.54|0.17|0|4000020092011-2012
400002009|2012-2013|107.94|05|0.24|0.52|0.24|0|4000020092012-2013
400002009|2013-2014|108.35|05|0.29|0.49|0.22|0|4000020092013-2014
400002009|2014-2015|113.51|05|0.20|0.58|0.22|0|4000020092014-2015
400002010|2011-2012|109.21|03|0.22|0.55|0.22|0|4000020102011-2012
400002010|2012-2013|130.04|03|0.11|0.46|0.43|0|4000020102012-2013
400002010|2013-2014|127.26|03|0.14|0.40|0.46|0|4000020102013-2014
400002010|2014-2015|105.73|03|0.18|0.63|0.18|0|4000020102014-2015
400002010|2011-2012|119.08|04|0.08|0.63|0.29|0|4000020102011-2012
400002010|2012-2013|128.61|04|0.10|0.51|0.39|0|4000020102012-2013
400002010|2013-2014|126.45|04|0.08|0.53|0.38|0|4000020102013-2014
400002010|2014-2015|108.85|04|0.19|0.64|0.17|0|4000020102014-2015
400002010|2011-2012|125.64|05|0.13|0.52|0.36|0|4000020102011-2012
400002010|2012-2013|133.39|05|-1.00|0.51|0.44|0|4000020102012-2013
400002010|2013-2014|143.84|05|-1.00|0.34|0.62|0|4000020102013-2014
400002010|2014-2015|111.29|05|0.31|0.47|0.22|0|4000020102014-2015
400002011|2011-2012|84.60|03|0.52|0.46|-1.00|0|4000020112011-2012
400002011|2012-2013|95.93|03|0.37|0.49|0.14|0|4000020112012-2013
400002011|2013-2014|87.45|03|0.53|0.34|0.13|0|4000020112013-2014
400002011|2014-2015|91.73|03|0.41|0.52|-1.00|0|4000020112014-2015
400002011|2011-2012|98.36|04|0.38|0.49|0.13|0|4000020112011-2012
400002011|2012-2013|96.78|04|0.35|0.58|-1.00|0|4000020112012-2013
400002011|2013-2014|104.26|04|0.26|0.65|-1.00|0|4000020112013-2014
400002011|2014-2015|93.52|04|0.45|0.43|0.11|0|4000020112014-2015
400002011|2011-2012|92.49|05|0.42|0.49|-1.00|0|4000020112011-2012
400002011|2012-2013|100.84|05|0.33|0.58|-1.00|0|4000020112012-2013
400002011|2013-2014|93.79|05|0.33|0.60|-1.00|0|4000020112013-2014
400002011|2014-2015|102.54|05|0.27|0.63|-1.00|0|4000020112014-2015
400002012|2011-2012|110.00|03|0.27|0.38|0.35|0|4000020122011-2012
400002012|2012-2013|89.85|03|0.48|0.41|0.11|0|4000020122012-2013
400002012|2013-2014|95.24|03|0.43|0.43|0.14|0|4000020122013-2014
400002012|2014-2015|90.96|03|0.42|0.53|-1.00|0|4000020122014-2015
400002012|2011-2012|83.54|04|0.51|0.44|-1.00|0|4000020122011-2012
400002012|2012-2013|108.69|04|0.27|0.47|0.25|0|4000020122012-2013
400002012|2013-2014|102.76|04|0.35|0.47|0.18|0|4000020122013-2014
400002012|2014-2015|108.06|04|0.19|0.63|0.19|0|4000020122014-2015
400002012|2011-2012|102.36|05|0.32|0.53|0.15|0|4000020122011-2012
400002012|2012-2013|86.21|05|0.52|0.33|0.14|0|4000020122012-2013
400002012|2013-2014|105.60|05|0.27|0.50|0.23|0|4000020122013-2014
400002012|2014-2015|102.29|05|0.39|0.45|0.16|0|4000020122014-2015
400002013|2011-2012|97.72|03|0.33|0.54|0.13|0|4000020132011-2012
400002013|2012-2013|99.51|03|0.28|0.59|0.13|0|4000020132012-2013
400002013|2013-2014|98.58|03|0.37|0.47|0.16|0|4000020132013-2014
400002013|2014-2015|103.93|03|0.30|0.48|0.22|0|4000020132014-2015
400002013|2011-2012|95.60|04|0.37|0.57|-1.00|0|4000020132011-2012
400002013|2012-2013|100.56|04|0.29|0.51|0.20|0|4000020132012-2013
400002013|2013-2014|112.00|04|0.17|0.66|0.17|0|4000020132013-2014
400002013|2014-2015|109.34|04|0.27|0.55|0.18|0|4000020132014-2015
400002013|2011-2012|115.90|05|0.20|0.60|0.20|0|4000020132011-2012
400002013|2012-2013|105.79|05|0.24|0.56|0.21|0|4000020132012-2013
400002013|2013-2014|111.80|05|0.30|0.41|0.30|0|4000020132013-2014
400002013|2014-2015|110.84|05|0.24|0.50|0.26|0|4000020132014-2015
400002015|2011-2012|104.39|03|0.30|0.61|-1.00|0|4000020152011-2012
