id|year|reading_avg_score|reading_grade|reading_basic_pct|reading_proficient_pct|reading_advanced_pct|reading_not_tested_pct|concat_join_id
460001002|2012-2013|138.31|03|-1.00|0.46|0.54|0|4600010022012-2013
460001002|2013-2014|-1.00|03|-1.00|-1.00|-1.00|0|4600010022013-2014
460001002|2014-2015|137.55|03|-1.00|-1.00|0.55|0|4600010022014-2015
460001002|2011-2012|105.77|04|-1.00|0.62|-1.00|0|4600010022011-2012
460001002|2012-2013|144.30|04|-1.00|-1.00|0.60|0|4600010022012-2013
460001002|2013-2014|138.21|04|-1.00|0.36|0.57|0|4600010022013-2014
460001002|2014-2015|-1.00|04|-1.00|-1.00|-1.00|0|4600010022014-2015
460001002|2011-2012|113.75|05|-1.00|0.75|-1.00|0|4600010022011-2012
460001002|2012-2013|125.00|05|-1.00|0.62|0.38|0|4600010022012-2013
460001002|2013-2014|-1.00|05|-1.00|-1.00|-1.00|0|4600010022013-2014
460001002|2014-2015|145.14|05|-1.00|-1.00|0.71|0|4600010022014-2015
460001002|2011-2012|107.58|06|-1.00|0.42|-1.00|0|4600010022011-2012
460001002|2012-2013|114.50|06|-1.00|0.67|-1.00|0|4600010022012-2013
460001002|2013-2014|115.23|06|-1.00|0.62|-1.00|0|4600010022013-2014
460001002|2014-2015|114.00|06|-1.00|0.70|-1.00|0|4600010022014-2015
470001001|2011-2012|115.41|11|0.22|0.39|0.39|0|4700010012011-2012
470001001|2012-2013|122.94|11|0.17|0.46|0.37|0|4700010012012-2013
470001001|2013-2014|116.39|11|0.18|0.49|0.33|0|4700010012013-2014
470001001|2014-2015|112.08|11|0.27|0.53|0.20|0|4700010012014-2015
470001002|2011-2012|97.07|03|0.33|0.61|-1.00|0|4700010022011-2012
470001002|2012-2013|122.69|03|0.09|0.67|0.24|0|4700010022012-2013
470001002|2013-2014|110.83|03|0.28|0.47|0.26|0|4700010022013-2014
470001002|2014-2015|120.39|03|0.20|0.37|0.42|0|4700010022014-2015
470001002|2011-2012|113.20|04|0.15|0.61|0.24|0|4700010022011-2012
470001002|2012-2013|120.63|04|0.17|0.50|0.33|0|4700010022012-2013
470001002|2013-2014|120.71|04|0.15|0.48|0.37|0|4700010022013-2014
470001002|2014-2015|107.26|04|0.36|0.38|0.26|0|4700010022014-2015
470001002|2011-2012|112.73|05|0.24|0.38|0.38|0|4700010022011-2012
470001002|2012-2013|111.23|05|0.29|0.46|0.25|0|4700010022012-2013
470001002|2013-2014|125.34|05|0.17|0.45|0.38|0|4700010022013-2014
470001002|2014-2015|122.06|05|0.19|0.43|0.39|0|4700010022014-2015
470001002|2011-2012|121.69|06|0.15|0.51|0.33|0|4700010022011-2012
470001002|2012-2013|118.59|06|0.13|0.54|0.33|0|4700010022012-2013
470001002|2013-2014|112.57|06|0.26|0.39|0.35|0|4700010022013-2014
470001002|2014-2015|113.97|06|0.20|0.52|0.28|0|4700010022014-2015
470001004|2011-2012|121.14|07|0.18|0.44|0.39|0|4700010042011-2012
470001004|2012-2013|127.05|07|0.11|0.39|0.50|0|4700010042012-2013
470001004|2013-2014|126.39|07|0.14|0.41|0.45|0|4700010042013-2014
470001004|2014-2015|112.58|07|0.26|0.47|0.28|0|4700010042014-2015
470001004|2011-2012|107.64|08|0.22|0.58|0.20|0|4700010042011-2012
470001004|2012-2013|113.92|08|0.22|0.53|0.25|0|4700010042012-2013
470001004|2013-2014|112.83|08|0.20|0.51|0.29|0|4700010042013-2014
470001004|2014-2015|119.93|08|0.19|0.44|0.37|0|4700010042014-2015
470100001|2011-2012|94.92|07|0.33|0.53|0.15|0|4701000012011-2012
470100001|2012-2013|114.71|07|0.24|0.41|0.35|0|4701000012012-2013
470100001|2013-2014|113.05|07|0.28|0.38|0.33|0|4701000012013-2014
470100001|2014-2015|127.90|07|0.13|0.43|0.45|0|4701000012014-2015
470100001|2011-2012|92.00|08|0.45|0.48|-1.00|0|4701000012011-2012
470100001|2012-2013|99.68|08|0.41|0.38|0.22|0|4701000012012-2013
470100001|2013-2014|114.47|08|0.16|0.50|0.34|0|4701000012013-2014
470100001|2014-2015|115.68|08|0.24|0.34|0.41|0|4701000012014-2015
470100001|2011-2012|81.14|11|0.65|0.24|-1.00|0|4701000012011-2012
470100001|2012-2013|81.51|11|0.56|0.36|-1.00|0|4701000012012-2013
470100001|2013-2014|103.89|11|0.34|0.43|0.23|0|4701000012013-2014
470100001|2014-2015|100.93|11|0.28|0.62|-1.00|0|4701000012014-2015
470100002|2011-2012|116.59|03|-1.00|0.78|0.16|0|4701000022011-2012
470100002|2012-2013|120.05|03|0.12|0.60|0.28|0|4701000022012-2013
470100002|2013-2014|114.85|03|0.15|0.63|0.23|0|4701000022013-2014
470100002|2014-2015|150.88|03|-1.00|0.31|0.69|0|4701000022014-2015
470100002|2011-2012|102.57|04|0.26|0.60|0.14|0|4701000022011-2012
470100002|2012-2013|105.94|04|0.23|0.61|0.16|0|4701000022012-2013
470100002|2013-2014|129.66|04|-1.00|0.46|0.44|0|4701000022013-2014
470100002|2014-2015|115.35|04|0.20|0.53|0.28|0|4701000022014-2015
470100002|2011-2012|109.54|05|0.28|0.46|0.26|0|4701000022011-2012
470100002|2012-2013|107.20|05|0.29|0.51|0.20|0|4701000022012-2013
470100002|2013-2014|118.13|05|0.19|0.44|0.38|0|4701000022013-2014
470100002|2014-2015|126.23|05|-1.00|0.46|0.44|0|4701000022014-2015
470100002|2011-2012|117.92|06|0.21|0.47|0.32|0|4701000022011-2012
470100002|2012-2013|105.24|06|0.37|0.45|0.18|0|4701000022012-2013
470100002|2013-2014|104.07|06|0.29|0.51|0.20|0|4701000022013-2014
470100002|2014-2015|109.14|06|0.31|0.46|0.23|0|4701000022014-2015
470103001|2011-2012|-1.00|07|-1.00|-1.00|-1.00|0|4701030012011-2012
470103001|2012-2013|-1.00|07|-1.00|-1.00|-1.00|0|4701030012012-2013
470103001|2013-2014|-1.00|07|-1.00|-1.00|-1.00|0|4701030012013-2014
470103001|2014-2015|-1.00|07|-1.00|-1.00|-1.00|0|4701030012014-2015
470103001|2011-2012|-1.00|08|-1.00|-1.00|-1.00|0|4701030012011-2012
470103001|2012-2013|-1.00|08|-1.00|-1.00|-1.00|0|4701030012012-2013
470103001|2013-2014|-1.00|08|-1.00|-1.00|-1.00|0|4701030012013-2014
470103001|2014-2015|94.30|08|-1.00|0.60|-1.00|0|4701030012014-2015
470103001|2011-2012|93.00|11|0.45|-1.00|-1.00|0|4701030012011-2012
470103001|2012-2013|-1.00|11|-1.00|-1.00|-1.00|0|4701030012012-2013
470103001|2013-2014|-1.00|11|-1.00|-1.00|-1.00|0|4701030012013-2014
470103001|2014-2015|-1.00|11|-1.00|-1.00|-1.00|0|4701030012014-2015
470103002|2011-2012|-1.00|03|-1.00|-1.00|-1.00|0|4701030022011-2012
470103002|2012-2013|-1.00|03|-1.00|-1.00|-1.00|0|4701030022012-2013
470103002|2013-2014|90.60|03|0.50|0.50|-1.00|0|4701030022013-2014
470103002|2014-2015|-1.00|03|-1.00|-1.00|-1.00|0|4701030022014-2015
470103002|2011-2012|-1.00|04|-1.00|-1.00|-1.00|0|4701030022011-2012
470103002|2012-2013|-1.00|04|-1.00|-1.00|-1.00|0|4701030022012-2013
470103002|2013-2014|-1.00|04|-1.00|-1.00|-1.00|0|4701030022013-2014
470103002|2014-2015|97.38|04|0.46|0.38|-1.00|0|4701030022014-2015
470103002|2011-2012|-1.00|05|-1.00|-1.00|-1.00|0|4701030022011-2012
470103002|2012-2013|-1.00|05|-1.00|-1.00|-1.00|0|4701030022012-2013
470103002|2013-2014|-1.00|05|-1.00|-1.00|-1.00|0|4701030022013-2014
470103002|2014-2015|-1.00|05|-1.00|-1.00|-1.00|0|4701030022014-2015
470103002|2011-2012|-1.00|06|-1.00|-1.00|-1.00|0|4701030022011-2012
470103002|2012-2013|-1.00|06|-1.00|-1.00|-1.00|0|4701030022012-2013
470103002|2014-2015|-1.00|06|-1.00|-1.00|-1.00|0|4701030022014-2015
480008001|2011-2012|114.50|07|0.26|0.40|0.34|0|4800080012011-2012
480008001|2012-2013|122.82|07|0.15|0.46|0.39|0|4800080012012-2013
480008001|2013-2014|118.87|07|0.25|0.39|0.36|0|4800080012013-2014
480008001|2014-2015|118.91|07|0.25|0.40|0.35|1|4800080012014-2015
480008001|2011-2012|103.40|08|0.36|0.41|0.23|0|4800080012011-2012
480008001|2012-2013|108.59|08|0.28|0.43|0.29|0|4800080012012-2013
480008001|2013-2014|112.87|08|0.16|0.52|0.32|0|4800080012013-2014
480008001|2014-2015|105.74|08|0.29|0.47|0.24|0|4800080012014-2015
480008001|2011-2012|108.21|11|0.26|0.53|0.21|0|4800080012011-2012
480008001|2012-2013|124.85|11|0.11|0.51|0.38|0|4800080012012-2013
480008001|2013-2014|112.92|11|0.32|0.33|0.35|0|4800080012013-2014
480008001|2014-2015|99.52|11|0.41|0.38|0.21|0|4800080012014-2015
480008008|2011-2012|99.09|03|0.32|0.57|0.11|0|4800080082011-2012
480008008|2012-2013|101.91|03|0.35|0.56|0.09|0|4800080082012-2013
480008008|2013-2014|85.40|03|0.55|0.42|-1.00|0|4800080082013-2014
480008008|2014-2015|98.91|03|0.33|0.52|0.16|0|4800080082014-2015
480008008|2011-2012|112.07|04|0.19|0.59|0.23|0|4800080082011-2012
480008008|2012-2013|112.89|04|0.25|0.47|0.29|0|4800080082012-2013
480008008|2013-2014|117.15|04|0.17|0.52|0.31|1|4800080082013-2014
480008008|2014-2015|107.93|04|0.32|0.39|0.29|0|4800080082014-2015
480008008|2011-2012|110.83|05|0.23|0.47|0.30|0|4800080082011-2012
480008008|2012-2013|111.59|05|0.26|0.46|0.28|0|4800080082012-2013
480008008|2013-2014|109.03|05|0.32|0.39|0.28|0|4800080082013-2014
480008008|2014-2015|132.70|05|0.17|0.33|0.50|1|4800080082014-2015
480008008|2011-2012|108.70|06|0.30|0.41|0.29|0|4800080082011-2012
480008008|2012-2013|105.91|06|0.29|0.48|0.23|0|4800080082012-2013
480008008|2013-2014|100.33|06|0.36|0.43|0.21|1|4800080082013-2014
480008008|2014-2015|112.93|06|0.26|0.41|0.33|0|4800080082014-2015
480300001|2011-2012|116.90|07|-1.00|0.55|0.32|0|4803000012011-2012
480300001|2012-2013|119.86|07|0.18|0.50|0.32|0|4803000012012-2013
480300001|2013-2014|128.31|07|-1.00|0.41|0.45|0|4803000012013-2014
480300001|2014-2015|130.04|07|-1.00|0.33|0.50|0|4803000012014-2015
480300001|2011-2012|105.21|08|0.28|0.59|-1.00|0|4803000012011-2012
480300001|2012-2013|104.45|08|0.26|0.52|0.23|0|4803000012012-2013
480300001|2013-2014|121.15|08|-1.00|0.58|0.35|0|4803000012013-2014
480300001|2014-2015|109.72|08|0.24|0.44|0.32|0|4803000012014-2015
480300001|2011-2012|103.51|11|0.32|0.54|0.14|0|4803000012011-2012
480300001|2012-2013|98.07|11|0.41|0.48|-1.00|0|4803000012012-2013
480300001|2013-2014|119.86|11|0.17|0.48|0.34|0|4803000012013-2014
480300001|2014-2015|112.20|11|0.20|0.64|-1.00|0|4803000012014-2015
480300002|2011-2012|105.85|03|0.18|0.59|0.24|0|4803000022011-2012
480300002|2012-2013|91.43|03|0.35|0.61|-1.00|1|4803000022012-2013
480300002|2013-2014|111.86|03|0.21|0.61|0.18|0|4803000022013-2014
480300002|2014-2015|109.31|03|0.23|0.51|0.26|0|4803000022014-2015
480300002|2011-2012|106.23|04|0.38|0.31|0.31|0|4803000022011-2012
480300002|2012-2013|111.24|04|0.27|0.36|0.36|0|4803000022012-2013
480300002|2013-2014|116.33|04|-1.00|0.50|0.33|0|4803000022013-2014
480300002|2014-2015|116.89|04|0.26|0.33|0.41|0|4803000022014-2015
480300002|2011-2012|111.54|05|0.35|0.27|0.38|0|4803000022011-2012
480300002|2012-2013|117.80|05|0.23|0.40|0.37|0|4803000022012-2013
480300002|2013-2014|134.33|05|-1.00|0.43|0.43|0|4803000022013-2014
480300002|2014-2015|137.26|05|-1.00|0.33|0.56|0|4803000022014-2015
480300002|2011-2012|119.78|06|0.22|0.41|0.37|0|4803000022011-2012
480300002|2012-2013|125.61|06|0.19|0.39|0.42|0|4803000022012-2013
480300002|2013-2014|123.59|06|0.19|0.37|0.44|0|4803000022013-2014
480300002|2014-2015|133.91|06|-1.00|0.42|0.52|0|4803000022014-2015
480303001|2011-2012|-1.00|07|-1.00|-1.00|-1.00|0|4803030012011-2012
480303001|2012-2013|135.17|07|-1.00|0.42|0.50|0|4803030012012-2013
480303001|2013-2014|132.55|07|-1.00|0.55|-1.00|0|4803030012013-2014
480303001|2014-2015|107.56|07|-1.00|0.56|-1.00|2|4803030012014-2015
480303001|2011-2012|100.64|08|-1.00|0.50|-1.00|0|4803030012011-2012
480303001|2012-2013|-1.00|08|-1.00|-1.00|-1.00|0|4803030012012-2013
480303001|2013-2014|120.00|08|-1.00|0.57|0.36|0|4803030012013-2014
480303001|2014-2015|115.48|08|-1.00|0.57|0.29|0|4803030012014-2015
480303001|2011-2012|-1.00|11|-1.00|-1.00|-1.00|0|4803030012011-2012
480303001|2012-2013|121.18|11|-1.00|0.73|-1.00|0|4803030012012-2013
480303001|2013-2014|113.08|11|0.28|0.40|0.32|0|4803030012013-2014
480303001|2014-2015|109.31|11|-1.00|0.56|-1.00|0|4803030012014-2015
480303002|2011-2012|-1.00|03|-1.00|-1.00|-1.00|0|4803030022011-2012
480303002|2012-2013|-1.00|03|-1.00|-1.00|-1.00|0|4803030022012-2013
480303002|2013-2014|109.33|03|-1.00|0.50|-1.00|0|4803030022013-2014
480303002|2014-2015|127.90|03|-1.00|0.60|-1.00|0|4803030022014-2015
480303002|2011-2012|120.40|04|-1.00|0.70|-1.00|0|4803030022011-2012
480303002|2012-2013|-1.00|04|-1.00|-1.00|-1.00|0|4803030022012-2013
480303002|2013-2014|120.40|04|-1.00|-1.00|-1.00|0|4803030022013-2014
480303002|2014-2015|108.82|04|-1.00|0.41|0.35|0|4803030022014-2015
480303002|2011-2012|122.80|05|-1.00|0.50|-1.00|0|4803030022011-2012
480303002|2012-2013|113.10|05|-1.00|0.60|-1.00|0|4803030022012-2013
480303002|2013-2014|102.20|05|-1.00|0.60|-1.00|0|4803030022013-2014
480303002|2014-2015|130.17|05|-1.00|-1.00|0.50|0|4803030022014-2015
480303002|2011-2012|118.83|06|-1.00|0.42|-1.00|0|4803030022011-2012
480303002|2012-2013|117.90|06|-1.00|0.50|-1.00|1|4803030022012-2013
480303002|2013-2014|118.15|06|-1.00|0.46|0.38|0|4803030022013-2014
480303002|2014-2015|112.81|06|-1.00|0.50|0.31|0|4803030022014-2015
490033001|2014-2015|130.33|07|-1.00|0.42|0.42|0|4900330012014-2015
490033001|2014-2015|125.21|08|-1.00|0.47|0.42|0|4900330012014-2015
490033001|2011-2012|113.89|11|-1.00|0.50|0.28|0|4900330012011-2012
490033001|2012-2013|102.33|11|0.28|0.61|-1.00|0|4900330012012-2013
490033001|2013-2014|120.29|11|-1.00|0.53|0.35|0|4900330012013-2014
490033001|2014-2015|127.39|11|-1.00|-1.00|0.61|0|4900330012014-2015
490033002|2011-2012|112.36|03|-1.00|0.50|-1.00|0|4900330022011-2012
490033002|2012-2013|109.20|03|0.33|0.47|-1.00|0|4900330022012-2013
490033002|2013-2014|115.62|03|-1.00|0.46|-1.00|0|4900330022013-2014
490033002|2014-2015|125.42|03|-1.00|0.63|0.37|0|4900330022014-2015
490033002|2011-2012|120.00|04|-1.00|0.67|-1.00|0|4900330022011-2012
490033002|2012-2013|118.14|04|-1.00|0.50|-1.00|0|4900330022012-2013
490033002|2013-2014|113.47|04|-1.00|0.53|-1.00|0|4900330022013-2014
490033002|2014-2015|125.14|04|-1.00|0.50|0.43|0|4900330022014-2015
490033002|2011-2012|99.65|05|-1.00|0.59|-1.00|0|4900330022011-2012
490033002|2012-2013|117.92|05|-1.00|0.69|-1.00|0|4900330022012-2013
490033002|2013-2014|157.43|05|-1.00|-1.00|0.86|0|4900330022013-2014
490033002|2014-2015|123.94|05|-1.00|0.65|0.29|0|4900330022014-2015
490033002|2014-2015|141.87|06|-1.00|-1.00|0.60|0|4900330022014-2015
490033004|2011-2012|91.25|06|-1.00|0.58|-1.00|0|4900330042011-2012
490033004|2012-2013|108.61|06|-1.00|0.50|0.28|0|4900330042012-2013
490033004|2013-2014|124.08|06|-1.00|0.50|0.42|0|4900330042013-2014
490033004|2011-2012|113.10|07|-1.00|0.55|0.30|0|4900330042011-2012
490033004|2012-2013|107.71|07|-1.00|0.71|-1.00|0|4900330042012-2013
490033004|2013-2014|138.78|07|-1.00|0.44|0.50|0|4900330042013-2014
490033004|2011-2012|101.47|08|0.33|0.53|-1.00|0|4900330042011-2012
490033004|2012-2013|113.73|08|-1.00|0.82|-1.00|0|4900330042012-2013
490033004|2013-2014|116.14|08|-1.00|0.57|0.36|0|4900330042013-2014
490050001|2011-2012|98.07|11|0.43|0.43|-1.00|0|4900500012011-2012
490050001|2012-2013|117.16|11|0.22|0.43|0.35|0|4900500012012-2013
490050001|2013-2014|114.75|11|0.23|0.55|0.23|0|4900500012013-2014
490050001|2014-2015|113.41|11|0.24|0.46|0.30|0|4900500012014-2015
490050002|2011-2012|104.86|06|0.34|0.43|0.23|0|4900500022011-2012
490050002|2012-2013|121.15|06|0.15|0.54|0.31|0|4900500022012-2013
490050002|2013-2014|120.05|06|0.21|0.39|0.39|0|4900500022013-2014
490050002|2014-2015|133.31|06|-1.00|0.41|0.48|0|4900500022014-2015
490050002|2011-2012|104.88|07|0.25|0.55|0.20|0|4900500022011-2012
490050002|2012-2013|99.41|07|0.39|0.43|0.18|0|4900500022012-2013
490050002|2013-2014|140.30|07|-1.00|0.27|0.62|0|4900500022013-2014
490050002|2014-2015|128.98|07|0.14|0.38|0.48|0|4900500022014-2015
490050002|2011-2012|101.09|08|0.33|0.51|0.16|0|4900500022011-2012
490050002|2012-2013|107.10|08|0.31|0.46|0.23|0|4900500022012-2013
490050002|2013-2014|101.56|08|0.27|0.58|0.16|0|4900500022013-2014
490050002|2014-2015|121.87|08|0.18|0.34|0.47|0|4900500022014-2015
490050003|2011-2012|122.39|03|-1.00|0.64|0.29|0|4900500032011-2012
490050003|2012-2013|112.74|03|0.12|0.67|0.21|0|4900500032012-2013
490050003|2013-2014|108.80|03|-1.00|0.80|-1.00|0|4900500032013-2014
490050003|2014-2015|118.97|03|-1.00|0.57|0.32|0|4900500032014-2015
490050003|2012-2013|-1.00|04|-1.00|-1.00|-1.00|0|4900500032012-2013
490050004|2011-2012|93.73|04|0.35|0.49|0.16|0|4900500042011-2012
490050004|2012-2013|134.96|04|-1.00|0.52|0.43|0|4900500042012-2013
490050004|2013-2014|118.78|04|0.20|0.48|0.33|0|4900500042013-2014
490050004|2014-2015|113.53|04|-1.00|0.67|0.22|0|4900500042014-2015
490050004|2011-2012|115.94|05|0.20|0.43|0.37|0|4900500042011-2012
490050004|2012-2013|106.18|05|0.36|0.33|0.31|0|4900500042012-2013
490050004|2013-2014|139.11|05|-1.00|0.43|0.57|0|4900500042013-2014
490050004|2014-2015|129.09|05|-1.00|0.46|0.49|0|4900500042014-2015
500001001|2011-2012|100.71|11|0.35|0.41|-1.00|0|5000010012011-2012
500001001|2012-2013|138.24|11|-1.00|0.33|0.57|0|5000010012012-2013
500001001|2013-2014|103.39|11|0.35|0.39|0.26|0|5000010012013-2014
500001001|2014-2015|110.85|11|0.35|0.30|0.35|0|5000010012014-2015
500001002|2011-2012|104.10|05|0.25|0.55|-1.00|0|5000010022011-2012
500001002|2012-2013|-1.00|05|-1.00|-1.00|-1.00|0|5000010022012-2013
500001002|2013-2014|101.95|05|0.32|0.47|-1.00|0|5000010022013-2014
500001002|2014-2015|-1.00|05|-1.00|-1.00|-1.00|0|5000010022014-2015
500001002|2011-2012|100.18|06|0.29|0.59|-1.00|0|5000010022011-2012
500001002|2012-2013|111.38|06|0.24|0.57|-1.00|0|5000010022012-2013
500001002|2013-2014|-1.00|06|-1.00|-1.00|-1.00|0|5000010022013-2014
500001002|2014-2015|102.42|06|0.32|0.47|-1.00|0|5000010022014-2015
500001002|2011-2012|104.23|07|0.38|0.46|-1.00|0|5000010022011-2012
500001002|2012-2013|120.81|07|-1.00|0.44|0.38|0|5000010022012-2013
500001002|2013-2014|128.35|07|-1.00|0.30|0.55|0|5000010022013-2014
500001002|2014-2015|-1.00|07|-1.00|-1.00|-1.00|0|5000010022014-2015
500001002|2011-2012|97.45|08|0.40|0.50|-1.00|0|5000010022011-2012
500001002|2012-2013|111.57|08|-1.00|0.50|-1.00|0|5000010022012-2013
500001002|2013-2014|129.60|08|-1.00|0.47|0.47|0|5000010022013-2014
500001002|2014-2015|105.94|08|0.28|0.50|-1.00|0|5000010022014-2015
500001003|2011-2012|100.88|03|0.35|0.59|-1.00|0|5000010032011-2012
500001003|2012-2013|-1.00|03|-1.00|-1.00|-1.00|0|5000010032012-2013
500001003|2013-2014|127.00|03|-1.00|0.54|0.38|0|5000010032013-2014
500001003|2014-2015|123.07|03|-1.00|0.64|-1.00|0|5000010032014-2015
500001003|2011-2012|-1.00|04|-1.00|-1.00|-1.00|0|5000010032011-2012
500001003|2012-2013|125.41|04|-1.00|0.65|-1.00|0|5000010032012-2013
500001003|2013-2014|-1.00|04|-1.00|-1.00|-1.00|0|5000010032013-2014
500001003|2014-2015|118.23|04|-1.00|0.38|0.38|0|5000010032014-2015
500501001|2011-2012|105.83|11|0.28|0.50|-1.00|0|5005010012011-2012
500501001|2012-2013|100.44|11|0.33|0.33|0.33|1|5005010012012-2013
500501001|2013-2014|102.59|11|-1.00|0.65|-1.00|0|5005010012013-2014
500501001|2014-2015|106.89|11|-1.00|0.71|-1.00|0|5005010012014-2015
500501002|2011-2012|128.08|03|-1.00|0.50|0.42|0|5005010022011-2012
500501002|2012-2013|100.25|03|0.40|0.50|-1.00|0|5005010022012-2013
500501002|2013-2014|97.95|03|-1.00|0.80|-1.00|0|5005010022013-2014
500501002|2014-2015|111.54|03|-1.00|0.69|0.19|0|5005010022014-2015
500501002|2011-2012|102.23|04|0.23|0.68|-1.00|0|5005010022011-2012
500501002|2012-2013|121.00|04|-1.00|0.50|0.36|0|5005010022012-2013
500501002|2013-2014|99.21|04|0.42|0.37|-1.00|0|5005010022013-2014
500501002|2014-2015|95.95|04|0.42|0.47|-1.00|0|5005010022014-2015
500501003|2011-2012|111.94|05|0.31|0.31|0.38|0|5005010032011-2012
500501003|2012-2013|111.13|05|-1.00|0.70|0.22|0|5005010032012-2013
500501003|2013-2014|130.91|05|-1.00|0.45|0.41|0|5005010032013-2014
500501003|2014-2015|118.65|05|-1.00|0.53|0.35|0|5005010032014-2015
500501003|2011-2012|119.00|06|-1.00|0.50|0.35|0|5005010032011-2012
500501003|2012-2013|120.92|06|-1.00|-1.00|0.46|0|5005010032012-2013
500501003|2013-2014|114.04|06|-1.00|0.52|0.35|0|5005010032013-2014
500501003|2014-2015|123.63|06|-1.00|0.47|0.37|0|5005010032014-2015
500501003|2011-2012|155.75|07|-1.00|0.31|0.69|0|5005010032011-2012
500501003|2012-2013|134.42|07|-1.00|0.47|0.42|0|5005010032012-2013
500501003|2013-2014|129.00|07|-1.00|0.43|0.43|0|5005010032013-2014
500501003|2014-2015|122.61|07|-1.00|0.65|0.22|0|5005010032014-2015
500501003|2011-2012|116.81|08|-1.00|0.59|0.28|0|5005010032011-2012
500501003|2012-2013|140.93|08|-1.00|0.40|0.60|0|5005010032012-2013
500501003|2013-2014|112.89|08|-1.00|0.68|-1.00|0|5005010032013-2014
500501003|2014-2015|121.85|08|-1.00|-1.00|0.54|0|5005010032014-2015
500503001|2011-2012|103.41|11|0.33|0.41|0.26|0|5005030012011-2012
500503001|2012-2013|116.02|11|0.26|0.38|0.36|0|5005030012012-2013
500503001|2013-2014|112.78|11|0.25|0.47|0.27|0|5005030012013-2014
500503001|2014-2015|111.81|11|0.25|0.48|0.27|0|5005030012014-2015
500503002|2011-2012|100.02|03|0.36|0.52|0.11|0|5005030022011-2012
500503002|2012-2013|111.06|03|0.21|0.63|0.16|0|5005030022012-2013
500503002|2013-2014|105.48|03|0.35|0.43|0.22|0|5005030022013-2014
500503002|2014-2015|118.73|03|0.25|0.38|0.36|0|5005030022014-2015
500503003|2011-2012|97.75|04|0.40|0.40|0.20|0|5005030032011-2012
500503003|2012-2013|106.14|04|0.29|0.49|0.22|0|5005030032012-2013
500503003|2013-2014|118.43|04|0.18|0.46|0.35|0|5005030032013-2014
500503003|2014-2015|99.49|04|0.36|0.40|0.24|0|5005030032014-2015
500503003|2011-2012|99.94|05|0.39|0.33|0.27|0|5005030032011-2012
500503003|2012-2013|110.25|05|0.33|0.35|0.33|0|5005030032012-2013
500503003|2013-2014|113.16|05|0.25|0.43|0.31|0|5005030032013-2014
500503003|2014-2015|114.55|05|0.30|0.40|0.30|0|5005030032014-2015
500503003|2011-2012|118.90|06|0.15|0.48|0.37|0|5005030032011-2012
500503003|2012-2013|107.35|06|0.31|0.47|0.22|0|5005030032012-2013
500503003|2013-2014|111.02|06|0.35|0.23|0.42|1|5005030032013-2014
500503003|2014-2015|93.09|06|0.36|0.51|0.13|0|5005030032014-2015
500503003|2011-2012|131.21|07|0.15|0.35|0.50|0|5005030032011-2012
500503003|2012-2013|139.85|07|0.11|0.32|0.57|0|5005030032012-2013
500503003|2013-2014|121.52|07|0.23|0.35|0.42|1|5005030032013-2014
500503003|2014-2015|130.73|07|0.18|0.39|0.43|1|5005030032014-2015
500503003|2011-2012|102.24|08|0.28|0.54|0.18|0|5005030032011-2012
500503003|2012-2013|126.88|08|0.16|0.42|0.42|0|5005030032012-2013
500503003|2013-2014|122.67|08|0.16|0.47|0.37|1|5005030032013-2014
500503003|2014-2015|106.00|08|0.40|0.27|0.33|1|5005030032014-2015
510001001|2011-2012|103.19|11|0.28|0.53|0.19|0|5100010012011-2012
510001001|2012-2013|97.12|11|0.39|0.40|0.21|0|5100010012012-2013
510001001|2013-2014|100.35|11|0.40|0.36|0.24|0|5100010012013-2014
510001001|2014-2015|100.70|11|0.38|0.37|0.25|0|5100010012014-2015
510001002|2011-2012|114.82|06|0.26|0.39|0.34|0|5100010022011-2012
510001002|2012-2013|123.14|06|0.22|0.43|0.35|0|5100010022012-2013
510001002|2013-2014|116.03|06|0.26|0.42|0.32|0|5100010022013-2014
510001002|2011-2012|112.87|07|0.27|0.44|0.29|0|5100010022011-2012
510001002|2012-2013|126.20|07|0.18|0.39|0.43|0|5100010022012-2013
510001002|2013-2014|133.60|07|0.16|0.30|0.54|0|5100010022013-2014
510001002|2011-2012|107.82|08|0.33|0.40|0.27|1|5100010022011-2012
510001002|2012-2013|115.20|08|0.16|0.56|0.28|0|5100010022012-2013
510001002|2013-2014|114.32|08|0.25|0.43|0.32|0|5100010022013-2014
510001005|2011-2012|121.11|03|0.10|0.52|0.38|0|5100010052011-2012
510001005|2012-2013|106.35|03|0.20|0.65|0.16|0|5100010052012-2013
510001005|2013-2014|93.66|03|0.44|0.46|0.10|0|5100010052013-2014
510001005|2011-2012|123.26|04|0.12|0.48|0.40|0|5100010052011-2012
510001005|2012-2013|129.25|04|0.13|0.49|0.37|0|5100010052012-2013
510001005|2013-2014|129.50|04|0.21|0.27|0.52|0|5100010052013-2014
510001005|2011-2012|128.27|05|0.14|0.41|0.46|0|5100010052011-2012
510001005|2012-2013|119.06|05|0.23|0.42|0.35|0|5100010052012-2013
510001005|2013-2014|126.83|05|0.18|0.36|0.45|0|5100010052013-2014
510001007|2014-2015|104.80|03|0.35|0.48|0.17|0|5100010072014-2015
510001007|2014-2015|106.87|04|0.32|0.43|0.25|1|5100010072014-2015
510001007|2014-2015|129.47|05|0.22|0.27|0.52|0|5100010072014-2015
